animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
2069,The Sacred Blacksmith,6.63,12.0,"Action, Adventure, Fantasy","Forty-four years ago, the surviving nations of the Valbanil War declared peace and forbade the use of the devastating demon contracts that ravaged the land. Now, inexperienced knight Cecily Cambell is eager to follow the example of her family and protect the people of the city using the sword she inherited from her father.

Her first challenge arises in the market. A crazed swordsman wreaks havoc upon civilians and Cecily jumps into action to restore order. Overwhelmed, her weapon shatters, but a skilled stranger wielding a strange-looking sword intervenes. With the situation diffused, Cecily heads to a local blacksmith in an effort to restore her family heirloom. However, she finds out that her savior—the blacksmith Luke Ainsworth—may be the only person capable of such intricate repairs. Determined to have her treasured sword repaired, she seeks out the man who rescued her.

However, a group of bandits suddenly attack a convoy headed for the city. The assailants look inhuman, and an ice demon appears. Luke suspects the use of a demon contract and calls upon a sacred power to defeat them. Meanwhile, a shadowy hooded figure lurks, watching from a distance. Who is this mysterious evildoer, and what does his appearance mean for the pair?

[Written by MAL Rewrite]
"
2070,Kannagi: Moshimo Kannagi ga Attara...,7.04,1.0,"Comedy, School, Shounen, Supernatural, Visual Arts","Unaired episode included in DVD Vol.7.

In this episode they attempt to make a movie with some money they found lying on the ground."
2072,Bakemonogatari Recap,7.29,1.0,"Mystery, Romance, Supernatural",A recap of episodes 1-5 of Bakemonogatari. 
2073,K-On!: Ura-On!,6.38,7.0,Comedy,"The seven Blu-ray disc volumes of K-ON! have an extra short anime ""Ura-ON!"""
2074,Haiyoru! Nyaruani,6.27,9.0,"Comedy, Parody, Sci-Fi","Animated Flash shorts based on the light novel series ""Haiyore! Nyaruko-san."" In these shorts, Nyarlko, an anthropomorphized female version of Nyarlathotep from the Cthulhu Mythos, is constantly being told off by Mahiro, a normal human boy, for all the crazy or stupid things she does.

In one of the shorts, Nyarlko is drawing a cover design for a body pillow.  It turns out that the pillow's subject is a half-dressed Mahiro in what appears to be a hot and heavy scene with Nyarlko.  Naturally, Mahiro proceeds to stab Nyarlko in the hand with a fork and threatens to kill her if she releases the pillow design.

Other shorts revolve around various gags and occasionally feature Cthuko, an anthropomorphized female version of Cthugha, who's madly in love with Nyarlko."
2075,Corpse Princess: Aka,7.17,13.0,"Action, Horror, Shounen, Supernatural","Living at a shrine with other orphans, Ouri Kagami is no stranger to corpses. But when he sees the patron of his orphanage, Keisei Tagami, seemingly revive the scarred corpse of schoolgirl Makina Hoshimura, he cannot help but feel incredibly shocked.

Intrigued by the mysterious circumstances surrounding Makina, he learns that she is a Shikabane Hime—an undead being tasked with eliminating others like her who pose a threat to society. As Ouri goes about his daily life, his inexplicable run-ins with her are shrouded in abnormality. But as each encounter grows more intense, the two are brought closer together, and it may be their intertwining fates that hold the key to unveiling the secrets behind the world of Shikabanes.

[Written by MAL Rewrite]
"
2076,Witch Craft Works,6.97,12.0,"Action, School, Seinen, Supernatural","Even though they shared the same bus every morning and sat next to each other in class, Ayaka Kagari, the ""Princess"" of Tougetsu High School, was nothing more than an unreachable idol for Honoka Takamiya. The horde of students who worshipped the ""Princess"" was merely a nuisance to Honoka, living his lazy, regular high school life.

Everything seemed perfectly normal until, one day, Honoka is attacked out of the blue by a mysterious witch. To his surprise, Ayaka saves his life, revealing herself to be a fire witch on a covert mission to protect Honoka.

From that fateful day, the ordinary life of Honoka is turned upside down as he is thrown into the war between the Workshop Witches, who strive to protect the citizens, and the Tower Witches, who desire to steal a power hidden within him.

[Written by MAL Rewrite]"
2077,Knights of Sidonia,7.63,12.0,"Mecha, Sci-Fi, Seinen, Space","After destroying Earth many years ago, the alien race Gauna has been pursuing the remnants of humanity—which, having narrowly escaped, fled across the galaxy in a number of giant seed ships. In the year 3394, Nagate Tanikaze surfaces from his lifelong seclusion deep beneath the seed ship Sidonia in search of food on the upper levels, only to find himself dragged into events unfolding without his knowledge.

When the Gauna begin their assault on Sidonia, it's up to Tanikaze—with the help of his fellow soldiers and friends Shizuka Hoshijiro, Izana Shinatose, and Yuhata Midorikawa—to defend humanity's last hope for survival, and defeat their alien foes. Sidonia no Kishi follows Tanikaze as he discovers the world that has been above him his entire life, and becomes the hero Sidonia needs.

[Written by MAL Rewrite]"
2078,Yowamushi Pedal,8.04,24.0,"Racing, Shounen, Sports",Second season of the Yowamushi Pedal series.
2079,Yowamushi Pedal: Grande Road,8.04,24.0,"Racing, Shounen, Sports",Second season of the Yowamushi Pedal series.
2080,Full Moon wo Sagashite: Kawaii Kawaii Daibouken,6.69,1.0,"Comedy, Fantasy, Shoujo, Supernatural","Mitsuki wakes up late, and must rush to a photo shoot. However, in her hury she forgets to bring Takuto and Meroko along. Now they must catch up to her, before the photo shoot begins, despite everything that gets in their way.

(Source: ANN)"
2081,Higurashi no Naku Koro ni Kira,6.54,4.0,"Comedy, Mystery, Parody","1. Batsukoishi-hen
2. Ayakashisenshi-hen
3. Musubienishi-hen
4. Yumeutsushi-hen"
2082,Code Geass: Lelouch of the Rebellion Recaps,7.02,2.0,"Mecha, Military, School, Sci-Fi, Super Power",Recap episodes of Code Geass. Also known as episodes 8.5 and 17.5.
2083,Daily Lives of High School Boys Specials,7.82,6.0,"Comedy, Gag Humor, School","The clueless boys of Sanada North High School never lack a new topic to dissect. Questions about girls are endless, the true meaning of being a man could be hidden in questionable chivalry, and there might be a moral side to silly pranks. With a different predicament always ongoing, the daily lives of high school boys are anything but boring.

[Written by MAL Rewrite]
"
2084,Hetalia World Series,7.43,48.0,"Anthropomorphic, Comedy, Gag Humor, Historical, Parody","The pasta-loving North Italy, stalwart Germany, and timid Japan continue their misadventures through history as they reenact various events leading up to and during the Second World War. This includes the turbulent relationship between Hungary and Prussia, the War of Austrian Succession, Lithuania's early days, and the Invasion of Poland. During such tumultuous times, how will these personified nations work their way through the conflicts?

[Written by MAL Rewrite]"
2085,"Hetalia Axis Powers: Paint it, White!",7.04,1.0,"Comedy, Historical, Parody","One day, aliens from the planet Pict launch a devastating invasion on Earth. Their sole purpose is to transform all of humanity into ""Noppera""—featureless creatures with plain white skin, glowing antennae, and no face. This prompts the world's nations to counterattack, but they are all ultimately defeated, as they each launched their offensives separately. 

And so, both the Allied and Axis nations of Hetalia Axis Powers Movie: Paint it, White must band together and unite their powers to stop the alien invasion and save their planet.

[Written by MAL Rewrite]"
2086,Hetalia World Series Extra Episodes,7.42,4.0,"Comedy, Historical, Parody","Extra episodes of Hetalia World Series. 

Includes:
- Hetalia Extra 1: Chatty Nordics
- Hetalia Extra 2: Celebrating Halloween
- Hetalia Extra 3: Previously in Hetalia
- Hetalia Extra 4: Hetalia = Fantasia "
2087,Mermaid Melody: Pichi Pichi Pitch,7.23,39.0,"Mahou Shoujo, Music, Romance, Shoujo","After the final battle against Gaito, Sara had given her life to remain with him. The sea world is now at peace, but only with six mermaid princesses.

While Caren, Noel, and Coco have returned to their kingdoms, it should be time for Lucia, Hanon, and Rina to do the same. After all, Mitsuki Tarou is leaving for Germany, and Doumoto Kaito is heading to Hawaii. Lucia is devestated, and when things couldn't get any worse, Kaito is lost at sea! Worst of all, a strange angel named Michel has appeared, wanting the mermaids to join him. But on the lighter side, Sara's spirit tells Lucia of Sara's successor, a young mermaid named Seira. The mermaids are in for another adventure!"
2088,The Future Diary Specials,6.46,10.0,"Comedy, Shounen, Supernatural","Unaired ""Ura Mirai Nikki"" anime (the short episodes of Mur Mur inserted at the end of the main episodes) included in the Mirai Nikki Blu-rays."
2089,Rozen Maiden: Meitantei Kunkun - Duell Walzer,6.46,1.0,"Comedy, Mystery","Extra animation from the PS2 game.

7-minutes skit of an 'actual Kunkun episode' from the Rozen Maiden series."
2090,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,6.36,8.0,"Comedy, Fantasy, Urban Fantasy",A series of short specials where Friagne and Marianne explain different terms from the second season of Shakugan no Shana. 
2091,Shakugan no Shana-tan,7.05,4.0,"Comedy, Parody","Shana-tan specials bundled with the first and fifth volume pre-orders of the Shakugan no Shana DVD, the limited edition Shakugan no Shana guide book, and the limited edition Shakugan no Shana Movie preview DVD special.

Episodes
#1: Shakugan no Shana-tan
#2: Shakugan no Shana-tan Returns
#3: Itadaki no Hecate-tan
#4: Banjou no Carmel-san"
2092,Mew Mew Power,7.11,52.0,"Mahou Shoujo, Romance, Sci-Fi, Shoujo","Ichigo Momomiya expected her date with her crush, Masaya Aoyama, to have a more romantic ending than her falling asleep after she sees a vision of a cat entering her body. Things get even stranger when, the next day, she begins displaying cat-like behaviors such as an intense craving for fish. When Masaya is attacked by a monster, she discovers that she is able to transform into the cat-eared magical girl, Mew Ichigo.
 
After she saves Masaya, two researchers named Ryou Shirogane and Keiichiro Akasaka approach her and reveal they had injected her with Iriomote Cat DNA in order to create a magical girl that can save the world from aliens. Ichigo is tasked with fighting these monsters, but saving the world proves to be just too much for Ichigo to handle by herself. Fortunately, she learns that there are four other girls just like her, and now, Ichigo must find them quickly before the aliens completely take over the planet.

[Written by MAL Rewrite]"
2093,xxxHOLiC Shunmuki,8.02,2.0,"Comedy, Drama, Mystery, Seinen, Supernatural","For the appropriate price, your dearest wish can be granted at the shop of the peculiar Yuuko. Kimihiro Watanuki wishes to be rid of his ability to see spirits, and so as payment, he works for Yuuko doing whatever she needs him to do, from cleaning to errands to even helping out Yuuko's other clients. In xxxHOLiC Shunmuki, Watanuki and his friend and rival Shizuka Doumeki enjoy a meal with their friend Kohane Tsuyuri and her grandmother, reminiscing about how they have changed since meeting each other.

Later on, Watanuki has a dream in which he is visited by Doumeki's grandfather Haruka, who needs him to find some things in the family temple storeroom. Accompanied by Doumeki, he finds that this task is more akin to a treasure hunt, with each item leading them to another, and another, guiding them to an unexpected yet inevitable ending.

[Written by MAL Rewrite]"
2094,Starry☆Sky,6.67,12.0,"Comedy, Ecchi, Harem, Romance, School","Kazuma Hoshino is preparing himself for a new stage of his life as a teenager. Because of his brother Ayumu's weaker than average health, their parents thought it best for the family to move out from the city to a more rural environment. Now the two brothers are off to the Yorozuyo Inn where they’ll be staying until their parents can settle affairs back in the city and set up their new home.

Their arrival to the inn doesn't go as planned though when they catch the wrong bus, wind up in the middle of nowhere, Ayumu gets his hat stolen by a wild monkey, and Kazuma gets lost in the woods trying to track the animal down. It all leads to a chance encounter with a spirited young girl named Ui, who Kazuma ends up accidentally falling onto and kissing while she tries leading him back to the bus stop. This hardly sits well with Ui’s friend Ibuki who swiftly kicks Kazuma and sends him on his way. Much to Kazuma's continued horror, his bad luck is perpetuated at the inn thanks to its landlady Senka and her slightly perverted sense of humor, and then finding out that two of his classmates are the girls he embarrassed himself in front of back in the woods!

Hoshizora e Kakaru Hashi finds Kazuma adapting to his new school, dealing with the multiple women who have entered his life, providing emotional support for his younger brother, and coping with living with his new landlady. However, for some reason, something about this place is bringing whispers of the past into Kazuma's mind. Small flashes back to a more innocent time and a friendship long forgotten. What could this déjà vu mean?"
2095,Shakugan no Shana-tan II (Second),7.17,3.0,"Comedy, Parody","Shana-tan specials bundled with the limited edition first and fifth volumes of the Shakugan no Shana II (Second) DVD and the limited edition Shakugan no Shana II (Second) guide book.

Episodes
#1: Shakugan no Shana-tan Begins
#2: Shakugan no Shana-tan & Yoshida: Konoe Fumina no Gyakushuu
#3: Shakugan no Shana-tan Revenge"
2096,Yo-kai Watch,6.74,214.0,"Comedy, Kids, Mythology, Supernatural","Primary school student Keita Amano's curiosity is as innocent as any other child's his age. But when one day he decides to venture deeper into the forest, he encounters a small and mysterious capsule. Out from its depths comes Whisper. After 190 years of imprisonment, this ghost-like creature is glad that someone has been kind enough to set him free. He decides to reward Keita by becoming his guardian against supernatural forces. Whisper is one of many Youkai that exist in the world, and provides Keita with a special Youkai Watch, which enables him to see and interact with all the other Youkai.

Youkai Watch follows Keita, Whisper and the cat spirit Jibanyan as they encounter Youkai, befriend them, fix all the trouble that they so often cause, and, with the help of the watch, use the powers of previously encountered Youkai to aid them. Young Keita may have been just an ordinary primary school student when he first encountered the Youkai, but the many adventures that follow his discovery provide him with invaluable experiences and precious life lessons that help him grow."
2097,Durarara!! x2 Ten,7.96,12.0,"Action, Mystery, Supernatural","In Ikebukuro, the lives of its citizens continue intertwining with each other as if their fates are predestined. Mikado Ryuugamine is now one step closer to his goal of living an exciting life, and in turn, delves deeper into the darker side of Ikebukuro. After gaining absolute control over a former rival, he uses his newfound power as he pleases, purging the Dollars from the inside to mold it into the ideal organization. This proves to be as challenging as it sounds as Mikado must now deal with unwanted outside interference, most notably a re-emerging and dearly missed friend. Meanwhile, Izaya Orihara still has some schemes up his sleeve, although a rival information exchange center has proven to be quite the hindrance, lurking within everyone's favorite downtown district. Undoubtedly, sooner or later, chaos will strike again.

[Written by MAL Rewrite]"
2098,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,8.44,24.0,"Action, Adventure, Shounen, Super Power","Joutarou Kuujou and his allies have finally made it to Egypt, where the immortal Dio awaits. Upon their arrival, the group gains a new comrade: Iggy, a mutt who wields the Stand ""The Fool."" It's not all good news however, as standing in their path is a new group of Stand users who serve Dio, each with a Stand representative of an ancient Egyptian god. As their final battle approaches, it is a race against time to break Joutarou's mother free from her curse and end Dio's reign of terror over the Joestar family once and for all.

[Written by MAL Rewrite]"
2099,Beyond the Boundary: I'll Be Here - Future,8.14,1.0,"Action, Romance, School, Supernatural","After Akihito Kanbara reunites with Mirai Kuriyama—whom he believed had vanished after defeating Beyond the Boundary—he discovers a heartbreaking fact: Mirai has lost all memory of him, their friends, and her past as a Spirit Warrior. Akihito is utterly devastated, but realizes that she has a unique opportunity. Mirai can finally live the life of a normal girl—where she'll be completely devoid of the supernatural society that both shunned and used her. While it's all for the sake of Mirai's happiness, the price is costly—Akihito and his friends must keep her true origins a secret from her, and as a result avoid befriending her. 

However, the troubling memories of Mirai's old life gradually begin to resurface, and a mysterious new evil leads a group of shadow-like creatures into the city with the goal of seeking her out. As the situations become dire, Akihito must fight to protect himself, his closest friends, and Mirai—the bespectacled beauty he holds most dear. 

[Written by MAL Rewrite]
"
2100,Beyond the Boundary: I'll Be Here - Past,7.72,1.0,"Action, School, Supernatural","The first part of a two-part movie. The story is a recap of the TV series.

Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.

[Written by MAL Rewrite]"
2101,Higurashi: When They Cry - Outbreak,7.2,1.0,"Gore, Horror, Mystery, Psychological","It is 1983, and Hinamizawa is under quarantine. A mysterious and deadly virus has been discovered within the small village, and its residents—such as teenager Keiichi Maebara and his friends Mion Sonozaki and Rena Ryuuguu—are left confused and frightened by the situation.

As the villagers begin to search for a way to stop the affliction from spreading, some make drastic plans, which leaves Keiichi and his friends looking for a way to escape the village. But when tensions reach an all-time high, some of his group may not make it out unscathed as they fight for their lives against enemies both seen and unseen.

[Written by MAL Rewrite]"
2102,Okamikakushi: Masque of the Wolf,6.29,12.0,"Horror, Mystery, Psychological, Supernatural, Suspense","Due to his father's job, 15-year-old Hiroshi Kuzumi and his family move to the mountain town of Jouga. While some teenagers might have to worry about fitting in or feel out of place in a new environment, Hiroshi is welcomed enthusiastically at school by most of his new classmates. In fact, it seems like they just can't get enough of him, and he makes two friends rather quickly: the clingy and overly-affectionate Isuzu Tsumuhana, who is also his neighbor; and Kaname Asagiri, who also recently moved to Jouga. All in all, Hiroshi's new life seems to be quite normal—until people start disappearing.

Hiroshi is told that the missing townsfolk have simply moved away or suddenly transferred, but he can't shake the feeling that something is wrong. Meanwhile, in the dead of night under a red moon, masked individuals led by a girl with a scythe stalk their prey in the darkened streets of Jouga. Who are they, and are any of the residents safe from their wrath?

[Written by MAL Rewrite]"
2104,Riddle Story of Devil,6.59,12.0,"Action, Girls Love, High Stakes Game, School, Suspense","Tokaku Azuma has just transferred to the elite Myoujou Academy, a private girls' boarding school. But there is a catch: she, along with 11 of her fellow students in Class Black, is an assassin taking part in the challenge to kill their sweet-natured classmate, Haru Ichinose. Whoever succeeds will be granted their deepest desire, no matter the difficulty or cost. However, each assassin only gets one chance; if they fail to kill her, they will be expelled.

Despite the extraordinary reward, Tokaku decides to take a different course of action. Though Haru is her target, the young assassin soon finds herself drawn to the very girl she is supposed to kill. With the entire class out for Haru, Tokaku refuses to let her friend die, vowing to protect her from a growing bloodlust.

[Written by MAL Rewrite]"
2105,Fate/stay night [Unlimited Blade Works] Season 2,8.32,13.0,"Action, Fantasy, Urban Fantasy","In the midst of the Fifth Holy Grail War, Caster sets her plans into motion, beginning with the capture of Shirou's Servant Saber. With the witch growing ever more powerful, Rin and Archer determine she is a threat that must be dealt with at once. But as the balance of power in the war begins to shift, the Master and Servant find themselves walking separate ways.

Meanwhile, despite losing his Servant and stumbling from injuries, Shirou ignores Rin's warning to abandon the battle royale, forcing his way into the fight against Caster. Determined to show his resolve in his will to fight, Shirou's potential to become a protector of the people is put to the test.

Amidst the bloodshed and chaos, the motivations of each Master and Servant are slowly revealed as they sacrifice everything in order to arise as the victor and claim the Holy Grail.

[Written by MAL Rewrite]"
2106,Assassination Classroom Second Season,8.47,25.0,"Action, Comedy, School, Shounen","Returning from their summer vacation, the students of Class 3-E at the prestigious Kunugigaoka Middle School find themselves up against unbeatable odds. Faced with the possibility of world annihilation, the students must come up with increasingly elaborate and creative ways to kill their teacher, the cunning yet optimistic and helpful Koro-sensei.
 
However, eliminating Koro-sensei is not the only objective the students need to worry about. Gakuhou Asano, the academy's merciless and cruel principal, seeks to prevent Class 3-E's success by brainwashing his other hard-working pupils into ruthlessly competitive studying machines. Hostility begins to linger in the air as traitors and killers alike attempt to claim the bounty on Koro-sensei's head for themselves.
 
Nagisa Shiota, one of Class 3-E's most skilled assassins, finds himself in the middle of the conflict. While he works to maintain his academic standing and prevent the end of the world, domestic affairs jeopardize his place in Class 3-E. Together with his dedicated classmates, he must now face the threats head-on.

[Written by MAL Rewrite]
"
2107,Big Order (TV),5.35,10.0,"Action, Shounen, Super Power","Ten years ago, a fairy by the name of Daisy appeared and asked the child Eiji Hoshimiya what his one and only wish was. Although his wish remains a mystery, the consequences were catastrophic. In an event called the ""Great Destruction,"" the world started to fall apart as everything collapsed and countless people died.

Now, Eiji is a high school student whose only concern is his sick sister. He does not remember what he wished for; all that he remembers is that his wish caused the Great Destruction. In the years since that event, thousands of other people have also received abilities to make their heart's desire come true. These people called ""Orders"" are believed to be evil and are hated by the general public. However, some of these Orders are after Eiji's life in vengeance for those that he killed. Will Eiji be able to survive the numerous assassination attempts? And the biggest mystery of all: what did he wish for, and what were his intentions in wishing for something that caused so much desolation?

[Written by MAL Rewrite]"
2108,Joker Game,7.02,12.0,"Drama, Historical, Military, Mystery, Suspense","With World War II right around the corner, intelligence on other countries' social and economic situation has become a valuable asset. As a result, Japan has established a new spy organization known as the ""D Agency"" to obtain this weapon.

Under the command of Lieutenant Colonel Yuuki, eight agents have been assigned to infiltrate and observe some of the most powerful countries, reporting on any developments associated with the war. In order to carry out these dangerous tasks, these men have trained their bodies to survive in extreme conditions and studied numerous fields such as communications and languages. However, their greatest strength lies in their ability to manipulate people in order to obtain the information necessary to give their nation the upper hand.

[Written by MAL Rewrite]"
2109,91 Days,7.82,12.0,"Action, Adult Cast, Drama, Historical, Organized Crime, Suspense","As a child living in the town of Lawless, Angelo Lagusa has witnessed a tragedy: his parents and younger brother have been mercilessly slaughtered by the Vanetti mafia family. Losing everything he holds dear, he leaves both his name and hometown behind, adopting the new identity of Avilio Bruno.

Seven years later, Avilio finally has his chance for revenge when he receives a mysterious letter prompting him to return to Lawless. Obliging, he soon encounters the Vanetti don's son, Nero, and seeks to befriend him using the skills he has quietly honed for years.

Set during the Prohibition era, 91 Days tells the story of Avilio's dark, bloodstained path to vengeance, as he slowly ends each of the men involved in the killing of his family.

[Written by MAL Rewrite]"
2110,HenSemi,6.47,2.0,"Adult Cast, Comedy, Ecchi, Seinen","Matsutaka Nanako is a normal university student, who happened to enroll in an Abnormal Physiology seminar. She tries to keep her mental state sound, but other abnormal classmates start to influence her personality...

(Source: MU)"
2111,Arpeggio of Blue Steel -Ars Nova-,7.33,12.0,"Action, Sci-Fi, Seinen","In the year 2039, the drastic effects of global warming have caused sea levels to rise, resulting in major loss of land. To ensure humanity learns its lesson, a fleet of powerful warships equipped with advanced weaponry emerges, causing overwhelming defeat for naval forces throughout the world. Calling themselves the Fleet of Fog, each ship has a ""Mental Model,"" a humanoid avatar which represents the ship's heart, its ""Union Core."" Each model has a different personality but all follow an unknown authority known as the Admiralty Code, who have implemented a blockade to prevent humans from traveling across the sea.
 
Seventeen years after the blockade, Gunzou Chihaya, a National Marine Academy alumnus, stumbles upon I-401 and its Mental Model, Iona, who sides with mankind for unknown reasons. Utilizing this newfound hope of achieving peace for humanity, Gunzou and his friends form a group of privateers, known as the Blue Steel, as they set out on a dangerous journey.

[Written by MAL Rewrite]"
2112,Initial D Final Stage,8.29,4.0,"Action, Drama, Racing, Seinen","In the final match against the Kanagawa street racing team Sidewinder, Project D street racer Takumi Fujiwara is faced with a surprising challenger: Shinji Inui, a 17-year-old high school student. Beginning to drive at a very young age, Shinji is not only familiar with the mountain pass where the race is taking place, but he also drives a Toyota AE86—the same car model Takumi uses.

Initially reluctant to participate due to a lack of enthusiasm, Shinji becomes motivated after witnessing the fiery battle between Keisuke Takahashi and Gou Houjou. Undefeated in his home course known as the Tsubaki Line, Shinji might prove to be Takumi's most formidable opponent yet.

[Written by MAL Rewrite]"
2113,Capeta,7.82,52.0,"Racing, Shounen, Sports","After losing his mother at a very young age, elementary school student Capeta Taira is forced to become more independent to avoid his father worrying for him. Working in a paving company, his father is often busy and has to work overtime to make ends meet. However, no matter how tough he acts in front of his father, Capeta is ultimately just a lonely kid with a rough life. In addition to his typical house duties, he has to deal with the bully Nobu Andou which makes him feel worse, despite support from his classmate, Monami Suzuki.

One day, Capeta's father sees young go-kart drivers racing at high speeds and gets inspired by the scene. He then decides to collect scrapped parts available on the track and begins working on a gift for his son. Meanwhile, Capeta and Monami sneak into his workplace, suspecting that his father is up to something.  Much to their surprise, they see a go-kart built from discarded parts—with Capeta's name attached to it! Although it lacks an engine and looks worn out, the kart is mostly complete and functional.

Despite the heavy rain, Capeta cannot resist the urge to try out this new machinery. As he drives the kart downhill on a wet road, an incident that is almost a dangerous accident instead becomes a thrilling obsession. No longer bored with life, the engine of Capeta's heart is ignited with a new passion as he journeys into the world of racing. 

[Written by MAL Rewrite]"
2114,Sword Art Online Alternative: Gun Gale Online,7.01,12.0,"Action, Military, Video Game","Clad in desert pink and the size of a mere child, the infamous ""Pink Devil"" mercilessly hunts down other players in the firearm-centered world of the virtual reality game Gun Gale Online. But in real life, this feared player killer is not quite who anyone would expect.
 
A shy university student in Tokyo, Karen Kohiruimaki stands in stark contrast to her in-game avatar—in fact, she happens to stand above everyone else too, much to her dismay. Towering above all the people around her, Karen's insecurities over her height reach the point where she turns to the virtual world for an escape. Starting game after game in hopes of manifesting as a cute, short character, she finally obtains her ideal self in the world of Gun Gale Online. Overjoyed by her new persona, she pours her time into the game as LLENN, garnering her reputation as the legendary player killer.
 
However, when one of LLENN's targets gets the best of her, she ends up meeting Pitohui, a skilled yet eccentric woman. Quickly becoming friends with Karen, Pitohui insists that LLENN participates in Squad Jam, a battle royale that pits teams against one another, fighting until only one remains. Thrust into the heated competition, LLENN must fight with all her wit and will if she hopes to shoot her way to the top.

[Written by MAL Rewrite]"
2115,Anne of Green Gables,7.85,50.0,"Drama, Historical","Life is not easy for Anne Shirley, an 11-year-old orphan with a vast imagination and a short temper. In a twist of fate, she gets taken into the Cuthbert house in Avonlea. The elderly occupants Marilla and Matthew Cuthbert were looking for a young boy to help in the fields, but they're in for quite a shock when they realize Anne is a girl.

Adapted from the acclaimed classic by L. M. Montgomery, Akage no Anne portrays Anne's upbringing from 11 to 17 years of age and her encounters and separations with various people. Only time will tell what major decision Anne has to make that will change her life forever.

[Written by MAL Rewrite]"
2116,Midori Days,7.21,13.0,"Comedy, Delinquents, Ecchi, Romance, School, Shounen, Supernatural","There isn't a single person in Sakuradamon High who hasn't heard the legends about Seiji ""The Mad Dog"" Sawamura's demonically powerful right hand. His reputation makes it fairly difficult for him to approach girls, and after being rejected 20 times straight, he half-jokingly vows to finish high school with his right hand for a girlfriend.

Much to his surprise, after waking up the next morning, Seiji discovers that his demon right hand has mysteriously turned into a miniature girl, Midori Kasugano, who reveals that she has had a crush on Seiji for the past three years. Because their situation is not ideal for either of them, Seiji attempts to return Midori to normal. But after causing a big misunderstanding at the Kasugano household, the pair decide to keep their predicament between them until a solution is found. Thus begins an odd relationship, and what could be the only chance for Midori to finally be with the one she loves.

[Written by MAL Rewrite]"
2117,Ragnarok the Animation,6.45,26.0,"Action, Fantasy","A great evil is sweeping over the realm; an evil that the young swordsman Roan and his life-long companion, the acolyte Yufa, must face head on! For these two travel toward their destiny, from the highest towers to the depths of the underworld, through forest and desert alike. With an ever-growing cast of fellow heroes, fate will grasp these travelers by their very souls and propel the band of skilled adventurers towards a noble end. Or ignoble, if they don't watch their step!

Monsters are afoot and the way rife with danger and magic, the path forward may be unclear... But where will is strong, there is a way! Lessons wait in the depths of darkness, and good must prevail. The journey starts now!

(Source: FUNimation Entertainment)"
2118,My Daddy Long Legs,7.7,40.0,"Comedy, Historical, Romance, School","Daddy Long Legs is based on the novel of the same name by Jean Webster. It chronicles the adventures of Judy Abbott, an orphan in New York. During a meeting for the superintendent, with other important and rich people in attendance, a scholarship is offered to Judy by a mysterious benefactor. Catching only a glimpse of his tall shadow as he leaves, Judy calls him ""Daddy Long Legs"" and writes him letters every month as per his request. While studying at the Lincoln Memorial school, she makes many friends and learns about a world she never knew about before. 

(Source: ANN)"
2119,Lupin III: Part II,7.29,50.0,"Action, Adult Cast, Adventure, Comedy, Seinen","Lupin III chronicles the adventures of Arsene Lupin III, the world's greatest thief, and his partners in crime: master marksman Daisuke Jigen, beautiful and scheming Fujiko Mine and stoic samurai Goemon Ishikawa XIII. Lupin and his gang travel around the globe in search of the world's greatest treasures and riches and always keeping one step ahead of the tireless Inspector Zenigata, who has vowed to bring Lupin to justice. 

(Source: ANN)"
2120,Lupin III: Part III,7.29,50.0,"Action, Adult Cast, Adventure, Comedy, Seinen","Lupin III chronicles the adventures of Arsene Lupin III, the world's greatest thief, and his partners in crime: master marksman Daisuke Jigen, beautiful and scheming Fujiko Mine and stoic samurai Goemon Ishikawa XIII. Lupin and his gang travel around the globe in search of the world's greatest treasures and riches and always keeping one step ahead of the tireless Inspector Zenigata, who has vowed to bring Lupin to justice. 

(Source: ANN)"
2121,Peter Pan & Wendy,6.77,41.0,"Adventure, Fantasy","Wendy and her two little brothers are brought to the land of adventures, Neverland, by Peter pan, a boy who will never grow up. In Neverland they encounter exciting events and meet with little fairies, mermaids, Indians, and pirates. Required to act as a mother, Wendy never has a moments peace with all that is happening around her, including breath-taking fights with pirates. Later in the series, they set off to find a buried treasure with a map that they obtain from the pirates.

(Source: AnimeNfo)"
