animeID,title,mean_api,num_episodes_api,genres_api,synopsis_api
4893,The Helpful Fox Senko-san,7.31,12.0,"Iyashikei, Slice of Life, Supernatural","Like many hardworking members of the workforce, Kuroto Nakano is perpetually stressed out by his job. Still, since he lives alone, he must carry on to sustain himself. Little do humans like Kuroto know, this stress takes the form of darkness residing within a person's body and will bring one's life to ruin. 

Fox deities can see this darkness and have the duty to save people before it is too late. To help rid Kuroto of his stress,  Senko-san, an eight hundred-year-old foxgirl, volunteers to take care of him, and will do everything she can to ease the tension in his weary soul.

[Written by MAL Rewrite]
"
4896,Naked Youth,5.72,1.0,"Boys Love, Sports","In Nakedyouth, Shishido takes us on a journey through the uncertainty and excitement of young love and homoerotic love. These gentle films quiver with sexual tension, which is linked to the natural world: trees reflecting on the surface of a pond, butterflies fluttering in the breeze."
4897,Attack No.1,6.75,104.0,"Drama, Shoujo, Sports, Team Sports","Kozue is a middleschool girl and enthusiastic volleyball player. Her dream is to play in the Japanese national volleyball team. During the series she makes it from the school district league up to the Japanese volleyball finals, step by step till the international volleyball championship. But the faster and higher Kozue climbs the career ladder up, the more she gets confronted with the dark side of success: too high expectations, self-conceit and envy are progressing towards serious problems.

(Source: ANN)"
4898,Wind: A Breath of Heart (TV),5.92,13.0,"Drama, Romance, School, Supernatural","Okano Makoto transferred to the school in his home town. There, he spent normal but happy school days with his sister, Hinata, a jokey classmate, Tachibana Tsutomu, Shikouin Kasumi, Tsutomu's childhood friend, and other friends.

One day, after school, Makoto heard someone playing the harmonica. That melody made him feel something old, and it brought him to the roof of the school buildings. There, he met a girl in the dusk.

It was Narukaze Minamo who turned her face to him with a smile. She was a childhood friend, but they had lived separately for years.
Hiding their true thoughts, Makoto and his friends spend their lives in school. Their stories in a mysterious town are about to begin.

(Source: AniDB)"
4899,Ghost Sweeper Mikami,7.22,45.0,"Comedy, Shounen, Supernatural","In a world plagued with malicious ghosts, how is it possible to combat the existence of such evil spirits? The answer is to hire a ""Ghost Sweeper""—a professional exorcist, whose duty is to exterminate any unwanted ghoul or poltergeist.

When it comes to Ghost Sweepers, Reiko Mikami is considered to be a cut above the rest. After receiving an offer to examine a haunting near Jinkotsu Hot Spring, she sets off to put her skills to work. Accompanied by her assistants, the underpaid and perverted high school student Tadao Yokoshima and the friendly teenage ghost Kinu Himuro, GS Mikami details the wacky exploits and adventures of these three as they go about investigating paranormal activities.

[Written by MAL Rewrite]"
4900,Super Fishing Grander Musashi,6.91,25.0,"Adventure, Kids, Sports","Musashi lives with his father. His mother left them three years ago. Musashi believes she will come back to them. One day they move from Tokyo to a village in the countryside. Musashi hates living in the countryside and asks his father to take him back to Tokyo. He wonders if his mother will be able to find him in their new home.

Soon after moving to the countryside, Musashi happens to see a man fishing for bass with a decoy fish. Musashi is fascinated by lure fishing. He learns a lot from the man, and discovers that his mother's father was a grand champion of bass fishing. Musashi feels that fishing could lead him to his missing mother. He shows a marvelous talent for lure fishing and takes trips to many places around the world in search of various incredible fish. Through fishing, Musashi comes to enjoy living amongst nature.

(Source: Official Site)"
4901,Grander Musashi RV,7.06,39.0,"Adventure, Sports","Sequel to Grander Musashi. A young but experienced fisherman named Musashi Kazama and his two friends travel around the world in search of seven mysterious objects of fantastic power called ""Legenders"", each one in the form of a fish. Legenders are said to grant anyone who catches them the power to change the world. Unfortunately, Musashi ends up competing with several other fishermen who share his ambition of capturing a Legender. 

(Source: ANN)"
4902,Domestic Girlfriend,6.62,12.0,"Drama, Love Polygon, Romance, School, Shounen","In their teenage years, few things can hurt people more than the heartaches that come with unrequited love. Such is the case for Natsuo Fujii, who has found himself entranced by his school's ever-cheerful teacher Hina. Deflated by this unreachable desire, Natsuo humors his friends and attends a mixer. There he meets Rui, a girl whose lack of excitement rivals that of himself. After bonding over their mutual awkwardness, Rui takes Natsuo to her house and asks him to have sex with her, hoping that the experience will stop her friends from treating her like a clueless child. With his hopeless feelings towards Hina still on his mind, Natsuo hesitantly agrees.

Equally unfulfilled by their ""first times,"" the two decide to part ways as strangers. However, before he even has a chance to process this experience, Natsuo's father drops a major bombshell: he is getting remarried, and his new wife Tsukiko Tachibana is coming over now to meet Natsuo. As if that was not enough of a shock, her daughters—and, in turn, Natsuo's new sisters—are Hina and Rui Tachibana, the woman he's in love with and the girl with whom he shared his first night. Now, Natsuo must come to terms with the feelings he has for his step-siblings as his eyes open to a darker side of love.

[Written by MAL Rewrite]"
4903,Pretty Soldier Sailor Moon Memorial,7.38,5.0,"Mahou Shoujo, Romance, Shoujo","A summary of each season of the Sailor Moon franchise, narrated by various Sailor Moon characters."
4904,Happiness Charge Precure!,6.79,49.0,"Action, Mahou Shoujo","Some time ago, the opening of a box known as the ""Axia"" set loose the previously sealed members of the Phantom Empire into the world. Rising to protect humanity from these spiteful villains are warriors known as the Precure, whose heroic feats have garnered them celebrity status on television screens across the globe.

Hime Shirayuki, princess of the kingdom where the Axia was originally held, is one such warrior who transforms into ""Cure Princess"" to battle monsters summoned by the Empire. However, Hime's timid personality often hampers her success in fending off the enemy. Frustrated with her hard luck and determined to find a Precure partner, Hime befriends Megumi Aino, a happy-go-lucky teenager. When a general of the Phantom Empire appears, Hime fails to do much in the face of his attacks. Intent on protecting her new friend, Megumi ignites her hidden potential—transforming into ""Cure Lovely.""

With their sights set on protecting the world, Megumi and Hime form a new Precure team known as the ""Happiness Charge Precure"" whilst embarking on a journey to discover true love.

[Written by MAL Rewrite]"
4905,Cheer Boys!!,6.66,12.0,"Adult Cast, Performing Arts, Sports","After suffering from a shoulder injury, shy first-year university student Haruki Bandou gladly takes the opportunity to give up judo, failing to find happiness in the sport regardless of his family owning a dojo. He did not expect, however, that his best friend Kazuma Hashimoto would also decide to leave their university's judo club at the same time as him. Despite Haruki's protests, Kazuma already has plans for a new and revolutionary activity: a cheerleading team made up of only men. Although heavily reluctant, Haruki ends up helping his friend set up the team. Through sheer determination, and with support from their newfound club members, Haruki and Kazuma persist in founding the Breakers, the first ever all-male cheerleading team of Meishiin University, slowly making history in spite of the feminine tag attached to the sport of cheerleading and the prejudices, physical challenges, and self-doubts that inevitably follow.

[Written by MAL Rewrite]"
4906,Nanbaka,7.49,12.0,"Action, Comedy, Drama","The second part of Nanbaka. The prisoners and their guards continue their comfortable lives at Nanba Prison. However, from the shadows emerges a new threat: Enki Gokuu, a person from Samon's past, who has mysterious goals of his own."
4907,Matoi the Sacred Slayer,6.72,12.0,Supernatural,"Matoi Sumeragi wishes for nothing more than to lead a normal life away from the spotlight. She is quite satisfied alternating between school and her part-time job at her best friend Yuma Kusanagi's family shrine. But this routine life is permanently disturbed when a Night—an evil extra-dimensional entity—attacks the shrine. Matoi is able to drive it off after unwittingly calling upon the powers of a god, the natural enemies of the Nights.

Matoi and Yuma are soon joined by Claris Tonitolus, an experienced exorcist from the Vatican, and agent Haruka Luciela, who works for the secretive Night defense organization IATO. Despite not knowing the perpetrator behind these attacks nor their motive, Matoi must come to master this newfound power in order to protect both the people around her and the once normal life she holds so dear.

[Written by MAL Rewrite]"
4908,ClassicaLoid,6.5,25.0,"Anthropomorphic, Comedy, Music",Second season of ClassicaLoid.
4909,Kirakira Pretty Cure A La Mode,7.15,49.0,"Action, Gourmet, Mahou Shoujo","Cheerful teenager Ichika Usami has a passion for sweets that is inspired by her mother's baking. In celebration of her mother's return from overseas, she tries her hand at making a cake herself. She is interrupted when a dog-like fairy named Pekorin crashes into her kitchen. With Pekorin's help, Ichika successfully bakes her cake. Only then enters an imp named Gummy who bursts in and attempt to steal the cake's ""kirakiraru"", a magical power that gives sweets the ability to bring happiness.

Though Ichika initially offers her cake to Gummy in order to protect Pekorin, the fairy helps her realize how important the treat is and the love it represents. As the kirakiraru within Ichika's cake grows, it changes into a set of trinkets that transforms her into Cure Whip, a hero known as a Pretty Cure. Using her newfound powers, she goes on to battle kirakiraru thieves whenever they appear. Ichika fights to protect Ichigozaka's sweets and finds colorful new allies along the way.

[Written by MAL Rewrite]
"
4910,Anonymous Noise,6.95,12.0,"Drama, Love Polygon, Music, Romance, School, Shoujo","Every day, a young girl wearing a mask stands by the beach and sings a nostalgic melody. After experiencing two sudden heart-wrenching partings when she was only a child, Nino Arisugawa has been singing her songs to the ocean, bound by a promise made with her two childhood friends—her first love, Momo Sakaki, and a boy who composed music, Kanade ""Yuzu"" Yuzuriha. Having never met each other, the boys both individually promised that if Nino was ever separated from them, her voice would be the beacon to reunite them once again.

After six long years, destiny has finally placed Nino, Momo, and Yuzu in the same high school. However, the passage of time has changed many things in their lives—while Nino relentlessly attempts to fulfill her childhood promise with the boys, Yuzu's feelings for her from the past resurface, and Momo goes to great lengths to prevent a reunion with Nino. Through music, will they be able to mend their friendship and overcome all the feelings involved in this complicated love triangle?

[Written by MAL Rewrite]"
4911,Twin Angels Break,5.95,12.0,"Fantasy, Mahou Shoujo","Amatsuki Meguru is a girl who innocently aspires to be a hero of justice and the cool Kisaragi Sumire who grew up in the strict Kisaragi household... The two girls who are in their 3rd year of middle school end up getting orders from a mysterious hedgehog named Miruku-chan and turn into Twin Angels in order to fight evil! Meguru is always cheerful but sometimes a bit too forceful. Meanwhile, Sumire isn't accustomed with being around others. Despite their differences, as they work together, they start opening up to each other.

(Source: Crunchyroll)"
4912,On a Lustful Night Mingling with a Priest,4.7,12.0,"Drama, Hentai, Josei","At a high school reunion, Mio Fukatani reunites with a classmate she has not seen in years—Takahide Kujou. She had always wanted to know more about the kind-hearted boy in high school, but once she realizes that Kujou has become a monk, she believes that any chance of getting to know him romantically is slim. Deciding to drink away her sorrows, she ends up walking home drunk, and surprisingly, running into Kujou who helps her get home.

However, once inside, Kujou's lust for Mio becomes apparent and the two share an erotic night of passion. As this steamy romance blossoms between these two unlikely lovers, Mio and Kujou will undoubtedly spend many nights together in utter ecstasy.

[Written by MAL Rewrite]"
4913,Symphogear AXZ,7.61,13.0,"Action, Idols (Female), Music, Sci-Fi","Hibiki Tachibana has defeated many powerful enemies, saved countless innocent lives, and escaped from numerous desperate situations, but she is currently finding herself unable to escape from her most desperate situation yet—summer homework!  Although her high school life is relatively unremarkable, her career as a member of the military organization S.O.N.G. is anything but. Using powerful, ancient armor known as Symphogear, Hibiki and her teammates work with the United Nations to deal with international disputes and disasters.  

During a mission briefing at headquarters, Hibiki is made aware of a mysterious organization known as the Bavarian Illuminati, who has been responsible for several major disasters in the past and currently operate in the war-torn country Val Verde. Together, Hibiki and her team infiltrate one of the Bavarian Illuminati's manufacturing plants and free hundreds of slaves. Exposed, alchemists Saint-Germain, Cagliostro, and Prelati reveal themselves as the organization's top brass, and—using alchemical powers—declare a global revolution while sacrificing thousands of lives. Faced with yet another threat to the world's survival, Hibiki and her allies must confront the Bavarian Illuminati in their most difficult and destructive battle yet.

[Written by MAL Rewrite]"
4915,Urahara,5.79,12.0,"Comedy, Fantasy, Mahou Shoujo, Psychological, Sci-Fi","Rito Sudou, Kotoko Watatsumugi, and Mari Shirako share the same dream: they want their creations to be loved around the world. By combining their different skills, the girls run a small apparel shop named Park in Harajuku. As their fame starts to spread, their lives seem to be going in the right direction.

However, their business becomes endangered when aliens dubbed as Scoopers show up on Earth. Due to their lack of creativity, the Scoopers travel around the universe to harvest inventions from other civilizations. As the creatures descend on Harajuku, a young girl named Misa Maruno appears. Claiming she has escaped from the aliens, Misa gives each of the girls a strange device called Amatsumara, which allows its user to create anything they imagine. With the world's artistic future at stake, Rito, Kotoko, and Mari must now defeat the Scoopers with all their imaginative abilities.

[Written by MAL Rewrite]"
4916,Hug tto! Precure,7.84,49.0,"Action, Mahou Shoujo","It's her first day at a new school, and the cheerful Hana Nono is ready to make a fresh start, dreaming of becoming mature and reliable—a far cry from her usual childish self. Although she makes a disastrous first impression, Hana soon befriends two of her classmates: the gentle and studious class representative Saaya Yakushiji, and a cool and mysterious girl Homare Kagayaki.

That night, a magical baby falls from the sky right onto Hana's balcony. She is immediately smitten with her and names her Hug-tan. Alongside Hug-tan is a snarky talking hamster, Hariham Harry, who mutters that Hana ""isn't the one"" before vanishing with the baby.

The next day, Hana believes the encounter to be a dream, until people all over the city begin collapsing and a giant monster appears, feeding on their energy. As Hana escapes, she spots Hug-tan and Harry under attack. Making a stand to protect them, she and Hug-tan suddenly both glow with energy and a heart-shaped gem forms.

With the crystal's power, Hana transforms into a hero called ""Cure Yell"" and defeats the monster. Surprised at Hana's power, Harry explains that he and Hug-tan came from a future frozen in time by the Criasu Corporation, the same organization that created the monster. Only the Future Crystals, manifestations of one's hopes and dreams, and the Precure they create have a chance at defeating Criasu and saving the future!

[Written by MAL Rewrite]"
4917,Amanchu! Advance,7.1,12.0,"Iyashikei, School, Shounen, Slice of Life",Second season of Amanchu!.
4918,Dragon Pilot: Hisone and Masotan,7.29,12.0,"Award Winning, Comedy, Drama, Fantasy, Military","Seeking to find purpose in her life, Hisone Amakasu enlists in the Japan Air Self-Defense Force (JASDF) and is stationed at Gifu Airbase. During a visit to a part of the base she did not know existed, she stumbles upon the JASDF's largest secret: the Organic Transformed Flyer (OTF), a dragon that has the ability to camouflage itself as an aircraft. After being swallowed up and spit out by the OTF, her commanding officers inform her that this encounter means that she has been chosen to be the next in a long line of Dragon Pilots.

Together with her fellow pilot cadets and ""Maso-tan,"" her own OTF, Hisone must overcome her insecurities in order to discover her true potential as a Dragon Pilot and unravel the secrets behind the OTFs.

[Written by MAL Rewrite]"
4919,Star☆Twinkle Pretty Cure,7.55,49.0,"Action, Mahou Shoujo","Hikaru Hoshina is an energetic middle school student with a love for space and the occult. As she draws constellations in her notebook, a small and fluffy creature suddenly appears from it! The creature, which she names Fuwa, turns out to be an alien with the ability to create warp holes. 

When Fuwa's companions, the aliens Lala Hagoromo and Prunce, arrive on Earth, they declare that they are searching for the Precure, legendary warriors who will save the universe. But an organization known as the Notraiders soon follows and attacks, intending to capture Fuwa and its power. Overcome by a desire to protect Fuwa, Hikaru finds herself transforming into ""Cure Star,"" one of the Precure that Lala and the others have been searching for!

It is now up to Hikaru and the rest to fend off the Notraiders' onslaught, discover the rest of the Precure, and find the Star Color Pens, artifacts that will awaken the 12 Star Princess who keep the universe in balance.

[Written by MAL Rewrite]"
4920,Ultraman,6.68,13.0,"Action, Sci-Fi, Seinen, Super Power","Fifty years ago, an extraterrestrial giant of light known as Ultraman saved the earth but vanished. Ultraman's human host, Shin Hayata, was left with no memory of his time as a hero. Hayata's young son, Shinjirou, is found to have been born with a more powerful and durable body than any normal human. The organization who aided Ultraman, the SSSP, reveals Hayata's past to him. His father then dons a power suit again, assuming the role of Ultraman once more.

One night, Shinjirou is attacked by an alien named Bemular and rescued by his father, who is severely injured in the battle. With dangerous aliens lurking in the city and Hayata out of commission, it falls to Shinjirou to pick up the torch. But in working with the SSSP as the new Ultraman, Shinjirou finds himself wondering how far is he willing to go to help people.

[Written by MAL Rewrite]"
4922,Symphogear XV,8.19,13.0,"Action, Idols (Female), Music, Sci-Fi","Humanity is finally confronted with the threat of the Custodians—the ancient, sentient species held responsible for cursing humanity to speak different languages thousands of years ago. The Symphogear wielders—Hibiki Tachibana, Tsubasa Kazanari, Chris Yukine, Maria Cadenzavna Eve, Kirika Akatsuki, and Shirabe Tsukuyomi—are sent to the Antarctic in order to retrieve an ancient relic. After securing it and rescuing the scientific staff present there from a Coffin, the automated defense mechanism protecting it, the relic is given to American researchers due to international agreements.

The criminal organization Noble Red, a remnant of the previously fought Bavarian Illuminati, starts targeting the relic. Will the Symphogear wielders and their supporting organization S.O.N.G. be able to foil the plans of the organizations conspiring against them?

[Written by MAL Rewrite]"
4923,Healin' Good Pretty Cure,6.92,45.0,"Action, Mahou Shoujo","Sickly but optimistic middle school student Nodoka Hanadera has just moved to Sukoyaka City, a place famous for its healthy atmosphere. She immediately befriends two of her classmates: the gentle but athletic Chiyu Sawaizumi, whose family runs a hot spring inn, and the bubbly and fashionable daughter of a vet, Hinata Hiramitsu.

Soon after arriving, Nodoka finds an ill puppy in a forest, surrounded by three magical talking animals: Rabbirin, Penguitan, and Nyatoran. They tell her that the puppy, Princess Latte, can only be cured by defeating a nearby monster known as a ""Mega Byogen"" and purifying the land it has corrupted. Despite being powerless, Nodoka refuses to give up and let Latte suffer. 

Moved by her determination, Rabbirin forms a pact with Nodoka, allowing her to transform into a hero known as a Precure. Assuming the persona of  ""Cure Grace,"" the energized Nodoka fights off the Byogen and heals the earth, curing Latte.

As the Byogen and their leaders continue their attacks, Penguitan and Nyatoran also find their partners in Chiyu and Hinata, giving them the powers of ""Cure Fontaine"" and ""Cure Sparkle"" respectively. Now, it's up to the three Precure and their animal friends to stop the Byogen and protect the earth from their infections!

[Written by MAL Rewrite]"
4925,Ojamajo Doremi Sharp Movie,7.2,1.0,"Comedy, Mahou Shoujo","One day Pop was out scavenging with Hana, and found a beautiful rose inside the Queen's garden. Curious, she picked the rose and brought it home. Unwittingly, that rose can cause all wishes to become true, whether good or bad. Good wishes will turn the rose white and bloom, while bad wishes will turn the rose black and wither. After a heated argument with her sister Doremi, Pop wishes that Doremi loses all her magic and be turned into a mouse. Hilarity ensues, as Doremi and the others try to put everything back to normal.

(Source: ANN)
"
4926,Motto! Ojamajo Doremi,7.47,50.0,"Comedy, Mahou Shoujo","After losing their magical abilities, the girls once again become witches. However, now they have to go through tests from the Witches of the Witch World. They also meet a new member from New York, Momoko."
4927,Ojamajo Doremi Dokkaan!,7.74,51.0,"Comedy, Mahou Shoujo","Hana-chan has somehow become a peer of the Ojamajo. With Majo Tourbillion's spirit starting to run rampant and cause more problems in the Witch World, Doremi and the others are tasked with breaking her curse once and for all. Along with help from a special elephant, Pao-chan, Doremi, Hana and the Ojamajo must find a way to stop the curse and free Majo Tourbillion from her suffering."
4928,Wandering Witch: The Journey of Elaina,7.56,12.0,"Adventure, Fantasy","Since childhood, Elaina has always been fascinated by the stories written within her favorite book, especially those about Nike, a renowned witch who had numerous great travels across the world. Wanting to experience the awe of adventure herself, Elaina strives to become a witch, and despite the numerous trials that come her way, she eventually succeeds.

Now a full-fledged witch, Elaina finally embarks on her long-awaited journey, in which she meets many people along the way, learning their various stories. Through all of this, she explores the world at its fullest—experiencing both its bright and dark sides—starting her legendary tale.

[Written by MAL Rewrite]"
4929,Adachi and Shimamura,7.08,12.0,"Girls Love, School","Somewhere in the school at noon, one might hear the sound of two girls playing table tennis together as they wait for time to pass by.

As if by fate, two students—Sakura Adachi and Hougetsu Shimamura—stumble upon each other on the second floor of the school gymnasium. As they gradually foster a budding friendship, their feelings for one another only become more ambiguous. Growing closer by the day, the two must learn to navigate their contrasting personalities as well as determine the depth of their affection for each other.

The nature of this relationship gradually shifts when one of them starts to develop feelings beyond the boundaries of a platonic relationship. Even so, Adachi and Shimamura must realize if forming a bond stronger than friendship will bring them closer or tear them apart.

[Written by MAL Rewrite]"
4930,Tropical-Rouge! Pretty Cure,7.4,46.0,"Action, Mahou Shoujo","It's an exciting day for fashionable teenager Manatsu Natsumi, who is moving into the big city for the first time. Upon arriving, Manatsu is immediately charmed by the city's spectacles. However, things take an unbelievable turn when she encounters Laura—a real-life mermaid!

Laura is searching for the Precure, a group of radiant warriors who may have the key to rescuing Grand Ocean, Laura's home. This duty soon falls upon Manatsu, whose unwavering determination causes her to awaken as one of the Precure: the vivid Cure Summer. As new friends join the team, Manatsu needs to adapt to her hectic, new life while protecting humanity's liveliness from oceanic invaders! With each battle more difficult than the last, the girls must discover what is truly valuable to them.

[Written by MAL Rewrite]"
4931,Zombie Land Saga Revenge,7.98,12.0,"Comedy, Idols (Female), Music, Parody, Supernatural","The Franchouchou girls are back and better than ever! Unfortunately for them, they are also heavily in debt. After a concert bombs, the undead members are forced to take day jobs to pay off the venue, and their normally eccentric manager, Koutarou Tatsumi, sinks into alcoholism.

But dark days cannot keep these idols down! Rival idols appear, a famous talk show host retires, and existentialism takes root. Koutarou's legacy will slowly unravel while a journalist closes in on the truth. As Saga plunges into chaos, Franchouchou may realize being dead is the least of their worries—but at least the legendary Tae Yamada gets even more legendary!

[Written by MAL Rewrite]
"
4932,Blue Reflection Ray,5.88,24.0,"Fantasy, Mahou Shoujo, School","Individual pieces of human emotion usually take form as flowers known as ""Fragments."" The select few who possess strong enough Fragments can become ""Reflectors,"" beings who equip specialized rings that allow them to connect their thoughts, memories, and emotions to those whose feelings waver. There are two types of Reflectors—those who wear blue rings to protect those falling into depravity by preserving their Fragments, and those who wear red rings to prevent negative emotions by stealing the Fragments of those who begin to develop severe woe.

Despite wanting to socialize with people around her, transfer student Ruka Hanari's shy and introverted personality always gets in her way. In a chance encounter, however, she bumps into a woman who happens to drop a blue ring as she hurries away. Unable to return it, Ruka brings it back with her to her dorm. There, she meets the outgoing Hiori Hirahara, who also has a blue ring. They find themselves in several conflicts against red Reflectors, slowly realizing the true power of the rings that they hold.

Now striving to become Reflectors themselves, Ruka and Hiori must learn to work together and become stronger so that they can save not only the people around them, but also themselves from the emotions that hold them back.

[Written by MAL Rewrite]"
4933,Yasuke,5.75,6.0,"Action, Adult Cast, Fantasy, Gore, Historical, Samurai","A village in danger, a mysterious child, warring daimyo, and the greatest ronin never known all clash in a Japan of magic and mechs. Learn the story of the first African samurai.

(Source: Netflix)"
4934,The Aquatope on White Sand,7.51,24.0,"Drama, Workplace","After leaving her idol career behind, Fuuka Miyazawa finds herself on a spontaneous flight to Okinawa instead of returning home to her pity party in Morioka. Bearing a heavy heart and nowhere to go, she aimlessly wanders around the area until she stumbles upon Gama Gama Aquarium—an aging aquarium on the verge of closing down.

With a lack of visitors and costly but necessary repairs needed to keep its doors open, the director is faced with shutting down the establishment for good by the end of the summer. The director's aquatic life-loving granddaughter—Kukuru Misakino—cannot stand the thought of the aquarium closing and is determined to make enough money by the end of the season to keep the doors open.

Seeing the unique magic of the aquarium, Fuuka begs Kukuru for a job; however, she soon finds that her lack of experience makes her more of a hindrance than anything else. At the same time, Kukuru realizes that her ambitious goal might be more than she can handle. With mounting pressure from all around them, will Kukuru and Fuuka be able to save the one place they hold close to their hearts?

[Written by MAL Rewrite]"
4935,B'T X,7.01,25.0,"Adventure, Mecha, Sci-Fi, Shounen","Teppei is going to visit his older brother Kotaro Takamiya during a scientific conference after training with a mysterious woman named Karen for the past 11 years. However his plans for a family reunion become stalled when a woman named Aramis kills everyone in the conference to kidnap Kotaro. Teppei on the way to save his brother encounters a broken mechanical horse called B't X who revives thanks to Teppei's blood and is now his aide to save his brother from the mysterious Machine Empire. 
"
4936,Dan Doh!!,5.55,1.0,"Shounen, Sports",Dan Doh!! Xi television commercial for the Shounen Sunday magazine.
4937,Nobody's Boy Remi,7.88,51.0,"Adventure, Drama, Historical, Kids","Remi is a boy living happily with his mother in the French countryside. But everything changes when his estranged father comes home and, in desperate need of money, reveals that Remi is adopted, and sells him. Heartbroken, Remi ends up with Vitalis, a traveling musician, and his troupe of animal entertainers. Together, they travel the country in search for Remi's real parents, along the way learning the harsh lessons of life. A deeply moving story about friendship, loss and the pursuit of happiness. 

(Source: AniDB)"
4938,Linebarrels of Iron,6.49,2.0,"Comedy, Ecchi, Mecha, Seinen","Episodes 25 & 26, added to DVD."
4939,Hand Maid May,6.7,1.0,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special episode.
4940,Angel Heart,7.24,50.0,"Action, Drama, Mystery, Romance, Seinen","A young Taiwanese assassin codenamed ""Glass Heart"" committed suicide by jumping off a building, and her heart was pierced by metal fence. Miraculously, her life was saved by heart transplantation. During her recovery she began to experience strange dreams, which lead her to Japan looking for the donor of her heart, who happens to be Kaori Makimura, former partner of City Hunter Ryo Saeba.

The author mentioned in the first tankoubon volume that Angel Heart only shares the same characters of City Hunter but not its continuation. The events are all parallel universe, therefore it has nothing to do with City Hunter. (Source: Wikipedia)"
4941,Angelique,6.27,3.0,"Drama, Fantasy, Reverse Harem, Romance, Sci-Fi, Shoujo","One woman, simply known as The Queen, rules over the universe. By harnessing the elemental powers of her nine Guardians, she nurtures life on many planets. When it is time for The Queen to appoint a successor, she sees promise within two young maidens, Angelique Limoges and Rosalia de Catargena, and she gives them a test: utilize the power of the Guardians to cultivate life and prosperity on an uninhabited planet. However, Angelique is much less prepared than her rival; she must carefully foster relationships with the Guardians if she stands any chance at success.

[Written by MAL Rewrite]"
4942,Shomin Sample,6.65,12.0,"Comedy, Ecchi, Harem, Romance, School","Kimito Kagurazaka is a commoner with a fetish for men's muscles—or at least that's the lie he must keep telling if he wants to keep himself out of trouble at the elite all-girls school, Seikain Academy. Kidnapped by the school under the assumption that he prefers men, Kimito is made to be their ""commoner sample,"" exposing the girls to both commoner and man so that the transition to the world after school is not jarring. Threatened with castration should his sexual preferences not match the school's assumptions, Kimito keeps up the facade to protect his manhood.

But there are eccentric individuals around every corner who begin to make Kimito's life even more difficult. Among them are Aika Tenkuubashi, a social outcast who blurts out whatever comes to mind; Hakua Shiodome, a young genius; Karen Jinryou, the daughter of samurai who is obsessed with defeating Kimito; and Reiko Arisugawa, the perfect student who has delusions of marrying Kimito. Along with the commoner himself, these four girls make up the Commoner Club, which attempts to teach the girls more about life outside the school, while Kimito gradually learns about the odd girls surrounding him.

[Written by MAL Rewrite]"
4943,Garakowa -Restore the World-,6.63,1.0,Sci-Fi,"Dual and Dorothy, faithful computer antivirus programs, monitor and constantly scan for corruptions in the simulated worlds of the Box of Wisdom. Whenever a virus is detected, it—and in many cases the entire world as well—is forcibly purged. This routine occurs every day without change, until the deletion of a particularly large virus cluster reveals an unknown program—calling herself Remo—with no memory of her function. She offers a fresh perspective into the monotony of Dual and Dorothy's lives as her influence causes the two programs to realize that there is more to life than just their mission.

No longer spending their time only watching over the worlds, the three girls start truly experiencing them. As they explore digitally recreated cities and landscapes, Dual and Dorothy develop a special appreciation for what they have, all while searching for clues regarding Remo's forgotten purpose.

[Written by MAL Rewrite]
"
4944,The Testament of Sister New Devil: Burst,6.79,10.0,"Action, Ecchi, Harem, Supernatural","Basara Toujou has a hard life. He is the older step-brother to two demonic sisters, Mio and Maria Naruse, whom he protects from entitled demons looking to claim Mio's power for themselves. On top of that, rising political tension within the demon realm only makes his job more difficult.

When a messenger arrives with summons for Mio to the demon realm, she and her friends go in spite of the danger. Now on the enemy's turf, Basara will have to grow stronger through erotic pleasure in order to do the impossible and protect everyone.

[Written by MAL Rewrite]"
4945,Resident Evil: Vendetta,6.96,1.0,"Action, Horror, Sci-Fi","Chris Redfield enlists the help of Leon S. Kennedy and Rebecca Chambers to stop a death merchant, with a vengeance, from spreading a deadly virus in New York.

(Source: IMDB)"
4946,Boruto: Naruto the Movie - The Day Naruto Became Hokage,7.32,1.0,"Action, Adventure, Fantasy, Shounen",Bundled with the limited edition of Blu-ray/DVD of Boruto: Naruto the Movie.
4947,Noblesse: Awakening,7.37,1.0,"Action, School, Supernatural, Vampire","Long ago lived the ""nobles,"" an ancient race of immortal supernatural beings. They were revered as rulers and gods. Among the nobles was the ""Noblesse,"" a powerful individual shrouded in mystery named Cadis Etrama di Raizel, or ""Rai."" Upon awakening in South Korea after an 820-year-long sleep, Rai sets to find his loyal and devoted servant, Frankenstein, whom he discovers to be the current director of Ye Ran High School. In his wish to learn more about modern civilization, Rai enrolls as a student to better experience life in the modern world.

Noblesse: Awakening details the beginning of Rai's new life as a high school student as he spends time with friends and fights threats both human and supernatural in order to prevent their schemes from harming Korea.

[Written by MAL Rewrite]"
4948,One Piece: Heart of Gold,7.48,1.0,"Action, Adventure, Comedy, Drama, Fantasy, Shounen","A girl named Olga is pursued by both the World Government and a man named Mad Treasure, as she is the only one who knows the location of the Pure Gold, a substance that can buy the entire world. Olga ends up sailing with the Straw Hat Pirates, and they journey to find the Pure Gold on the lost island of Alchemi, which is located inside the stomach of a large angler fish named Bonbori.

(Source: IMDb)"
